listing_id,id,date,reviewer_id,reviewer_name,comments
933618,266521827,2018-05-20,65201609,Perry,Jono was an excellent host who even left work during the day to let us check-in earlier than planned.  A beautiful home in beautiful Camps Bay in beautiful Cape Town....what else can you wish for  We will definitely recommend this property to any visitor and hope to return soon
933618,275534246,2018-06-11,33009345,Olaf,You are lucky if you find a place  like this.
650049,131356644,2017-02-12,94450713,Matthias,Perfekte Lage im Herzen der Stadt im fnften Stock mit gigantischer Aussicht auf den Tafelberg  sichere Tiefgarage  kurze Fusswege zu Restaurants  Bars und bekannten Sehenswrdigkeiten. Schickes  sehr gepflegtes Maisonette-Appartement mit toller Ausstattung.
650049,135491053,2017-03-05,6615635,Nicola,Lovely place with great view and a bottle of red wine upon arrival. Would immediately book it again
650049,137086758,2017-03-13,24002446,Werner,Great location  great hist
650049,137234929,2017-03-14,113765131,Michael,Claire  thank you so much for having me. Your place is fantastic. Awesome views  centrally located and perfect for professionals who are staying for a few days. Really enjoyed my stay.
650049,138232408,2017-03-19,3474678,Carolina,Great place for staying in Cape Town The apartment was just as it looks in the pictures  it was very cozy and comfortable and at the same time very beautiful and with an awesome view. We loved how closed it was to everything as well as the restaurant recommendations that Claire left us in the apartment. Overall great stay
650049,139039157,2017-03-23,8237060,Rob,The place was exactly as described and the location was great  we were able to walk to some great restaurants and bars.
650049,140173599,2017-03-28,15054562,Michel,Nicely located and close to sights  restaurant and nightlife.  Comfortable unit with all the necessities.
650049,140669435,2017-03-31,33961082,Linda,Nice apartment and good location
650049,145870980,2017-04-20,13505453,Laura,Beautiful appartment with fantastic views for Table mountain. Excellent location with cafes near by.
650049,146587143,2017-04-23,26411068,Louise,Claire's place was very nice with scenic views We were greeted with a bottle of wine and were able to walk to close by bars restaurants  etc Would definitely recommend.
650049,147855411,2017-04-29,61008768,Seth,Claire is a thoughtful and caring host providing clear information about how to easily manage in the apartment. The view from the deck is lovely and the neighborhood had many positive features. Claire was very flexible and responsive to our needs making this a memorable visit.
650049,149037013,2017-05-02,883533,Shaz,We stayed at Claire's twice in a span of a week. We loved the central location of her apartment. The apartment is well equipped with an amazing view of Table mountain and Lion's head and the CBD below. We loved our stay at Claire's and cannot recommend it highly enough
650049,154588929,2017-05-25,66877346,Kerry,Absolutely gorgeous apartment and so many little well thought out gestures that made my whole stay incredible
650049,155031277,2017-05-27,65201609,Perry,My recent short stay at Claire's place was fantastic and wish I had more time to enjoy.  Although we didn't have a chance to meet during our stay  she ensured that were provided with all the necessary details of her place  the neighborhood and local sites.  I would definitely recommend this place for short and long stays in beautiful Cape Town
650049,164134447,2017-06-26,10959008,Vincent,Great location  lovely clean loft with a nice view. Keep in mind there is some construction happening close-by in case you want to sleep in on a Saturday  but on Sunday it's nice and quiet again. Claire is wonderful and very helpful.
650049,168836074,2017-07-10,27688836,Julia,Modern eingerichtetes Apartment  gut ausgestattet mit allem was es fr einen mehrtgigen Aufenthalt braucht. Gutes Bett mit hohem Schlafkomfort. Claire war fr uns jederzeit erreichbar und hat eine Broschre mit sehr vielen guten Tipps  Stadtfhrern und fantastischen Empfehlungen fr Restaurants zusammengestellt. Das war sehr hilfreich. Das Wachpersonal war stets aufmerksam und sehr freundlich. Fr unseren Mietwagen gab es einen bewachten Tiefgaragenstellplatz. Einziger Minuspunkt - auf den uns Claire aber im Voraus aufmerksam gemacht hatte - ist die Grobaustelle direkt auf der anderen Straenseite des Apartments. Die Geruschkulisse war trotz geschlossenen Fenstern sehr hoch und nichts fr empfindliche Gemter.
650049,171329729,2017-07-17,126968970,Michael,Claire was a great host  she was very prompt in responding to inquiries. The place was very clean and met our expectations. Great view from the balcony. She had great suggestions on what to do and where to go. She also has a great guide book in the apt with awesome suggestions on most of what Capetown has to offer. We used her suggestions and the guidebook quite a bit. We had a great time in Capetown. We plan on going back and would definitely look into staying at Claire's place again.
650049,191328448,2017-09-07,46872284,John,Great apartment  informative and responsive host  and fantastic location.  There was some construction noise but Claire was very clear and upfront about it prior to accepting me as a guest.  Highly recommended and would stay again if I make it back to Cape Town.
650049,199067619,2017-10-01,49860039,Amber,Claire is a great host. The apartment is stunning  clean  central with much attention to detail. Highly recommended.
650049,200157297,2017-10-04,131170818,Jordan,Amazing place to stay  we spent 4 days here and its was amazing  at the time of our stay we had construction works going but it didnt effect us as we were out all the time  the scenery was amazing  overall Id recommend this to everyone and anyone
650049,209831901,2017-11-06,103859243,Tania,Anything you would need in your own home  Claire has thought of. You literally feel like you are at home and not in a strangers flat. From having thought of spices to even having an HDMI cable available and hooked up to the TV Amazing amazing amazing
650049,212737610,2017-11-19,49603221,Dagmar,Das Appartement von Claire hat einen tollen Ausblick auf Tafelberg  Lionshead und Bokap. Leider wird ein Teil der Aussicht zuknftig durch ein Hochhaus verbaut sein  aber die Aussicht auf den Tafelberg bleibt so grandios laut Auskunft von Claire. Das Check-In war reibungslos  die Beschreibung von Claire eindeutig so wie die ganze Kommunikation mit ihr. Das Appartement ist sehr gut eingerichtet und sehr sauber. Es liegen sehr gute Informationen ber Kapstadt aus und die Restauranttipps - soweit wir sie bernommen haben - waren alle gut. Wir haben uns wohl gefhlt und werden - falls wir wieder nach Kapstadt kommen - sicherlich wieder versuchen bei Claire zu wohnen.
650049,213641081,2017-11-22,9501430,Clark,Claire's place in is a great central location. Lots a places withing walking distance.  The apartment was very clean and bed was comfortable.  Would highly recommend staying at Claires place
650049,227193107,2018-01-14,34777181,Chelsea,Claire's place is the ideal location if you are looking to stay in central Cape Town. Not only is it a clean and stylish apartment but the security guys at the front made us feel safe about leaving our stuff behind although that wasn't never an issue elsewhere in Cape Town  just extra peace of mind. The bed was super comfy Also  the restaurant guide Claire put together is better than anything you'll find online or in a guide book. De Waterkant  Bo Kaap  Bree Street  Table Mountain- everything is super close I can't recommend this place enough. We stayed at other air bnbs during our trip and this was by far the most professional of the lot.  Well done  Claire
933618,282314985,2018-06-27,21121182,Fiona,Jonos place is spectacular - if you are captured by the photos it is everything and more. Excellent location  views to die for and every comfort taken care of with the most welcoming of hosts. Book it you will love it.
933618,286897187,2018-07-07,194503728,Yaar,Very beautiful spot with the best view Really nice hosts.
933618,300835287,2018-08-03,3908420,Guan Sen,wonderful location and great ocean view if you are in cape town  you got to book Jono's accommodation
933618,305353586,2018-08-11,22331518,Stefan,Very Nice and top located Appartment. Jono was a great host.
933618,315538508,2018-08-29,117678157,Michel,Impeccable sans aucune surprise un endroit  une vue exceptionnels. Un loft moderne avec des quipements de premire classe.  10 minutes en taxi du centre ville de Cape Town.
650049,228312967,2018-01-19,3208809,Lauren,Highly recommend staying here. Beautiful views  lovely host. We had a great time
650049,231643519,2018-02-02,8309200,Geir,Claires apartment is truly amazing. The location could not be better. You are in a safe area where there are lovely cafes  restaurants and shopping. You are also ideally situated for getting on the major routes getting around and out of the city. The apartment is perfect for a couple for a short or long stay. We stayed At the apartment for two weeks and found it very secure  quiet and convenient. The apartment has its own underground parking space. Claire had mentioned some building work opposite the apartment block and this was the case but this did not distract us at all. The apartment is very insulated and hence quiet. The apartment has tremendous views towards Table Mountain and Lions Head. We can highly recommend Claire as a host and her lovely apartment.
650049,233160003,2018-02-08,61898688,Alison,Wonderfully convenient with the most amazing view.  So easy to come and go and felt very secure. Thank you
650049,237029770,2018-02-21,25593365,Jennifer,The apartment was clean and well designed. Very central to everything in Cape Town. The building is safe and secure. Checkin and out was easy. Some wonderful touches  like wine for when we arrived  milk and water in the fridge. If you want to have a wonderful trip to Cape Town  then this place is for you.
650049,240077209,2018-03-04,51405970,Andrea,Loved the guide book and the property info book. Both were used quite a bit I also appreciated the quick responses to any questions I had. The condo comes equipped with everything one could need while on holiday. We thoroughly enjoyed the space. The view from the balcony is quite lovely regardless of the construction across the street. It was noisy but since we were gone most of the day  we hardly noticed it. One thing we did notice was the prayers that were held every morning at 515 due to the proximity to the mosques in the area. We were also given mixed  reviews from locals we interacted with about the area and we were encouraged to use Uber. Uber was inexpensive and quite reliable. I'm not sure if this is just a general rule for night time activities but we were advised against walking once the sun set in and around this area. During the day we did walk to the market and to a great little breakfast spot across the stairs over the road. We were honestly so busy during the days we didn't get to explore as much as we wanted to and in the evenings we had dinner at a few of the recommended places. Claire really has thought of everything to make guests feel welcomed.
650049,247646970,2018-03-29,1109660,Oisin,Awesome spot a quick Uber ride to all the big highlights
650049,259030108,2018-04-30,87076287,Stephan,Great apartment. Location is superb en very clean. Thanks Claire
650049,260921457,2018-05-05,25095512,Deborah,We loved the stylish space which was both convenient to everything and quiet at night. Our host was fantastic  with quick responses and lots of personal touches to make us feel welcome and comfortable.
650049,265144432,2018-05-16,4972674,Lucas,Great place. Perfect for my three night business trip to CT
650049,266151973,2018-05-19,87151331,Philip,Het appartement is top op een fijne locatie. Inchecken en uitchecken is makkelijk en de parkeerplek is goed te bereiken. Wij zouden zeker terug gaan
650049,271776947,2018-06-02,3081978,Chrystina,Beautiful view out of a two story window of Table Mountain. Loved the neighborhood and this was such a great value. Check in and out was SUPER easy given that I could come late and still get in with no hassle. Would highly recommend staying in Claire's place.
650049,282023769,2018-06-26,190116855,Samir,Claire is a fantastic host and truly does go out od her way with how she makes you feel completely at home and you really do have the warmth of staying in a home away from home. Her repsonse time and help throughout this was amazing.  Perfect location  beautiful place and a great host. you won't go wrong at all.
650049,283211840,2018-06-29,15380647,Christo,Great space. Awesome location.
650049,283628274,2018-06-30,198577356,Benjamin,I loved every moment of my stay here.
650049,285997151,2018-07-05,94056950,Paula,The place is amazing
650049,288918571,2018-07-11,145101441,Fidzis,If you're looking for clean  convenient and most importantly  feeling right at home in Cape Town  you'll have to pick Claire's place The VA Waterfront is a stone's throw away and so is the Bo-Kaap area. A spectacular view of Table Mountain awaits you from the comforts of the living space Easy check in and check out and not mention  the easy guides for the area makes it easy especially if it's your first time in Cape Town  as it was mine.  Had a wonderful stay. Recommended to the highest degree.
650049,290837555,2018-07-15,39215410,Sara,Beautiful view of Table Mountain though also some construction nearby no noise issue for us. Lovely space  great tips of local restaurants etc. We appreciated having 24 hour desk staff  made us feel safe.
650049,294382540,2018-07-22,108651528,Thatohatsi,Nothing short of amazing 
650049,296110907,2018-07-25,48331171,Hermann,Well located location giving access to all what Cape Town has to offer st walking distance
650049,299485716,2018-07-31,180330392,Erin,The apartment is wonderful. Claire is easy to communicate with. The space has everything you need and its spacious  comfortable  very clean. Claire has thought of everything. There is a large easy to use binder of things to see  do  even small things like how to get to the closest grocery. I really enjoyed my stay here and would stay here again.  Plus a great view of Table mountain included.
650049,300555650,2018-08-02,53905945,Michelle,Excellent accommodation in the heart of Cape Town. Easy to access  safe and secure. Extremely comfy bed
650049,312386362,2018-08-23,196214083,Eben,This is an excellent choice for people wanting to reside in Cape Town City Centre.
650049,314082167,2018-08-26,86302063,Wilandi,Claires space is really fabulous. The location is excellent and Claire really walked the extra mile to make your visit very convenient. She even made personal notes on places to visit and what to expect  plugs you might need and proper utensils for the kitchen. Fine detail like milk in the fridge  fresh water and even a scale to weigh luggage for when you return to the airport. Claire is an excellent host and I will definitely use this accommodation again.
650049,327706928,2018-09-24,97203653,Kean Hee,Place has a great view of the Table Mountain.  I love that Claire compiled many nearby FB recommendations. You can find books to read at the apt as well
650049,330917570,2018-10-01,9283367,Ludovic,Nous avons pass 1 semaine chez Claire. L'appartement est bien situ avec une vue imprenable sur Table Mountain  Scuris  avec une place de parking en intrieur  bel immeuble bien entretenu. A recommander 
650049,332458822,2018-10-05,27235889,Harshita,Claire's place is beyond beautiful and has an even more amazing view. We truly felt like we were in our own private luxurious apartment in Cape Town Not only was the location ideal for anyone wanting to walk through the cityCBD  Claire's recommendations of the area made the trip so seamless Honestly can't wait to go back soon.
650049,338275277,2018-10-19,154548270,Maruschka,Great place and very central
650049,341165941,2018-10-26,222340509,Georg,Great location within walking distance of many restaurants  beautiful views of the city and Table Mountain  secure parking  lots of attention to detail  friendly and timely communication. A thoroughly enjoyable stay.
650049,343887261,2018-11-02,97540157,Sue,Nice location and place. You are very central. Nice comfortable bed and a great view of table mountain.
650049,346864231,2018-11-10,13707909,Marleen,Location of the appartement was great  the place itself was clean and safe. Really good value
650049,350986533,2018-11-21,169758020,Joel,Claire was very accessible  her space  spotless and well appointed. I especially appreciated the 24 hour doorman and being able to check in at a later than previously expected hour. Excellent
650049,351539943,2018-11-23,136691953,Rolf,Centrally situated  clean neat apartment  walk anywhere to great restaurants in Bree street etc  in arguably the most beautiful city in the world 
650049,353280008,2018-11-27,14090480,Sandra,A very nice Appartment in a very central location. Good as a starting point for excursions in all directions. Nice view to the Table Mountain.
650049,362052272,2018-12-25,54900352,Joseph,Claires place was perfect. Safe parking in parking garage below apartment. A very nice balcony with a beautiful view of table mountain The apartment was very clean and comfy and had literally everything you needed including plenty of towels and beach towels Walking distance to grocery store  good coffee  liquor store  authentic African cuisine and much more.  We very much enjoyed our stay
650049,363689892,2018-12-29,181189125,Garth,Outstanding hospitality by Claire. Thoughtful touches. As is in the pictures  even better in person. Great view of Table Mountain. Would definitely return.
650049,367548299,2019-01-05,149491323,Leanne,This is a wonderful loft-style flat in a central spot with magnificent views. Tastefully decorated  well organised  with everything you need plus a useful guidebook to places to see  eat and drink. A truly memorable stay in Cape Town.
650049,401625099,2019-01-15,17881310,Kori,Claire's place was everything we wanted. The location was on point  the view was lovely and the apartment itself was clean and cozy. There are many restaurants  bars and attractions just within walking distance. In the apartment there was much appreciated info on things to do around the city. I would certainly stay here again. Thanks for a good stay Claire
650049,401863137,2019-01-16,175114775,Bianca,Lovely apartment  modern and super comfy bed Nice and central. We really enjoyed our stay
650049,403969293,2019-01-22,22130047,David,Claires apartment is really modern  clean  spacious and in an excellent location for exploring Cape Town. Everything you could need is provided including the most helpful local tips about where to eat  drink and visit. Would highly recommend Claires apartment to stay in
650049,408685865,2019-02-05,148944840,William,We had a wonderful stay at Claires place She was an excellent host  very communicative during our stay and gave helpful insights into the local area. The location is great as it was a short walk to the waterfront and had some lovely coffee shops nearby  must recommend Charles cafe for brunch.  An all round great place to stay when in Cape Town.
650049,413806754,2019-02-18,53582918,Mike,Claire's place was very clean and close to amenities  we would stay at this location again
650049,418972391,2019-03-03,236069887,Gary,We had an awesome stay at Claires place The balcony offered some great views and the location was great - just a short walk to the Waterfront and trendy nearby areas. Claire was a great host and offered insights and suggestions of what to do and where to eat etc. while we were in Cape Town. Would highly recommend this as a place to stay while visiting Cape Town.
650049,420257089,2019-03-06,26161109,Siegrid,Ccc
650049,422453196,2019-03-11,36264361,Dejana,Everything you need for a great vacation in Cape Town Perfect to have your spot in the garage and plenty of great local tips 
933618,328063282,2018-09-25,106922348,Colin,Cannot be highly enough recommended. Phenomenal evening views of the sea in the evening as the sun goes down or comes up over the mountains of the Twelve Apostles. What a super spot and Jono was ever helpful and the place more than could ever be expected including the hammocks.
933618,351837328,2018-11-24,159292814,Karin,This is really a great location to stay. The appartement is lovely with the best view an Camps Bay. Jono is a super host who cares for his guests. It s a good location for experiencing Capetown and surroundings.
933618,354293181,2018-12-01,183586384,Lara,We couldnt have had a better stay with Jono  Colin. We had heard fantastic things from other guests prior to booking and our stay certainly didnt disappoint. The apartment is absolutely immaculate and you feel like you are the first people to have ever stayed there. They have the best spot with the most fantastic views over camps bay and the sunsets are simply stunning. The apartment has everything youd need  more and the BBQ is great for dinner in on a nice evening. The spot in the garage is also nice security if you have a car. Jono is super quick at responding to any questions and is couldnt be more accommodating. If theres availability please dont hesitate to book 
933618,360054924,2018-12-19,115785334,Maria,Having booked 1 12 years in advance  our expectations for 4 Prima View were very high. On arrival  we were astounded and knocked speechless by the sheer beauty of the panoramic views the ocean to the front and the 12 Apostles and Table Mountain to the side and the rear. Everything to do with this apartment represents first class quality  from the architectural design of the building down to the bedding and towels. Jono and Colin were exceptional hosts and extremely welcoming and helpful and are responsible for my wife and I experiencing an unforgettable stay in beautiful Camps Bay.
933618,416769591,2019-02-25,14431701,Carmela,we enjoyed our stay at the beautiful apartment a lot The view is amazing - we spent a lot of time in the pool or on the terrace and enjoyed it- the apartment was great too and very clean and has everything you need Jono was super nice and helpfull in any case. We would come back soon if it would not be that far away - thank you jono for the wonderful stay and your kindness
933618,422823199,2019-03-12,176026209,Ute,Xxx
650049,423146889,2019-03-13,22363099,Greta,Everything was wonderful. hotel like. Beautiful view to table mountain and super central location. loved it.
650049,424853400,2019-03-17,47977369,Ali,Such a seamless experience from check-in to check-out. Claire is a lovely host and very responsive. We had no issues getting into the apartment and the 24 hour doormen in the lobby are very kind The property is great and exactly what we were looking for. Claire has 2 booklets of recommendations for anything you could want to do in Cape Town - such an amazing add-on. We went to a few of her recommended restaurants and they were fantastic. Everything was very cleanspotless and a very comfortable environment. The property is walking distance from VA and a quick cab ride to all the best spots on Cape Town. Would highly recommend staying here while in Cape Town
650049,436479280,2019-04-13,13024007,Ramona,Claires place was a great choice for our one week stay in Cape Town. Offering beautiful views  ample space  and great location  it was just what we needed for our trip. Thank you
650049,445830312,2019-04-30,2371281,Rene,Really nice appartment in perfect location  well equipped  lots of restaurants  cafes etc in walking distance  parking lot with elevator to the appartment level. It has everything you need  there a two folders with loads of hand picked recommendations from the host. Go there But be aware that there is a huuuuge construction site on the opposite site of the street  so the pictures of the view and balcony are taken from a advantageous perspective'.
650049,451755279,2019-05-12,153027653,Sarah,Great place to stay and an amazing porch Close to city center  and waterfront  it was a great location and very secure building The place had a binder full of personal recommendations to do around the town-all of which we tried were awesome Host is very responsive  I would absolutely recommend it.
650049,453207403,2019-05-15,211452252,Michelle,Our favourite place to stay in the Cape Town city centre.  It's our home away from home - panoramic views of the mountain  sink-up-to-your-ears comfy bed  well stocked basics  sparkling clean.  We'll be back...
650049,463884745,2019-06-04,254023840,Cheridin,Clean  well equipped  very secured and fantastic location
650049,471900113,2019-06-18,107344475,Thulani,Very nice apartment  everything well thought out. I highly reccomend it.
650049,472750529,2019-06-20,268455976,Charl,This beautiful spot and view of the mountain is cozy and relaxing even if you are in the city  when you are looking for value  for money you will find it here  property is clean   safe and very well maintained.
650049,473749993,2019-06-22,136390481,Heesung,
650049,476061522,2019-06-25,253791663,Cyrill,Sehr hbsche Wohnung mit guter Lage und einer schner Aussicht auf den Tafelberg. Sehr zu empfehlen
650049,479749972,2019-07-01,266758062,Nonkululeko,We enjoyed our stay at Claire's place - clean  comfortable and homey. Would definitely stay there again next time I'm in Cape Town.
650049,480693364,2019-07-03,686367,Wally,Great loft space near many restaurants  bars and art galleries. Everything is a quick Uber ride away and the parking spot is great for those returning or leaving to do the Garden Route. Avis and Budget car rentals are conveniently close nearby. Only complaint would be that the shower is on the small size. Otherwise great space and location
650049,485716328,2019-07-11,251592495,Danie,Good beter best
650049,492088739,2019-07-21,44239432,Ali,Amazing place So cute and great views of Table Mountain  and the city. Close to everything  whether walking or driving. The bed was by far the comfiest Ive stayed in at an Airbnb. The place itself is very safe  lots of security  and parking garage with secure access only Claire is also an amazing host and has a guide in the apartment with all the best recommendations from food to chill activities to very adventurous activities. She is also great at communicating and always there if you need her
650049,498775303,2019-07-30,89759350,Casey,The location of this Claire's place is fantastic Very easy to get to and nearby to many popular attractions. The parking garage and the building in general are very secure and safe. The parking space is pretty tight due to a post  so I'd recommend choosing a smaller car. Check in and check out were simple. Claire includes a great book of local recommendations with food  things to do  etc. Super clean  very comfortable Great amenities. Easy to get UBER Eats deliveries for any nights that you stay in. Overall  we had an absolutely wonderful stay and would highly recommend Claire's place to anyone staying in Cape Town
650049,506942581,2019-08-11,222340509,Georg,Our second time staying in this apartment and will definitely return. Stunning views  great location  neat and stylish with attention to detail and fine touches. Highly recommended.
650049,518169409,2019-08-26,152426080,Jacobine,I felt at home at Claire s place  Close to the city center and a walking distance to most places. Thanks for all the recommendation we tried most of the restaurants and the food was amazing
650049,525794781,2019-09-08,255834300,Dwigen,The view from the balcony is incredible. The apartment is really well equipped and super clean.
650049,527945730,2019-09-12,45065559,David,It was wonderful. We really enjoyed our time at the loft and appreciated the safety as well as the perfect location of it. Definitely recommended.
650049,528994055,2019-09-14,13455640,Neil,Perfect spot in a perfect location. Everything needed for a great holiday
933618,436117635,2019-04-12,55156690,Bobby,We had a great time in Camps  Bay The place was amazing  better than we could have hoped.
933618,451123348,2019-05-11,90884366,Sarel,One of the most courteous hosts I ever met  great view  great stay and awesome amenities
933618,454365930,2019-05-18,50145821,Riley,If the Primaview is available for the dates you are looking for  I recommend that you don't waste any time and book this beautiful apartment. This was one of the nicest places we have every stayed. It was perfectly clean. The shower is very nice. The couch is so comfortable. The view from the patio was the most incredible view that we found in all of Camps Bay. The Primaview is everything you could possibly need out of a home base for your trip to Cape Town. And last but not least  Jono is the best We were thrilled about every aspect of our stay  and we will no doubt stay at the Primaview again next time we are in Cape Town.
933618,465793917,2019-06-08,2333440,Mark,Great  Thats right  it was great Great location  great view   great vibe  great amenities.  Just perfect for a couple. I hope I get the chance to visit CPT again and stay at Jonos place.
933618,468811304,2019-06-13,121711427,Jamie Lynn,Jono is an amazing host The place is super clean  very easy to get too My sister I felt extremely safe in his home  felt very welcomed. The pool and back patio is gorgeous and gives you a nice place to watch the sun rise and go down. The kitchen has any amenity youd need  the bed was super comfy Thanks for a great stay
933618,471312564,2019-06-17,1711711,Brenda,Between the mountains and the sea  Primaview is the perfect location in Camps Bay. A 2 minute drive if you want to enjoy the mountains and 2 minutes down to the beach. Heaps of cafes to choose from .We were grateful for secure car parking and  The apartment has a separate entrance  is also very secure   tastefully decorated   well appointed  warm and very comfortable. Crystal clear swimming pool  mountain and coastal views and a huge granite rock as part of the building. Jono is a warm and friendly host   communication was clear and prompt. We would definitely return .
933618,474414044,2019-06-23,10630107,Paula,This place is the best airbnb i have ever been. Its view is incredible  you can see lovely sunsets from there. It is perfectly clean. Its host is kind and lovely. It is located in the best area in capetown  it has a fireplace... Bed is perfect kitchen is complete it is stylish. I would come back
933618,499895010,2019-08-01,43805300,Taylor,Great host  great apartment  great location. What more could you ask for I will definitely be back
933618,511492405,2019-08-17,82606919,Bobby,Very stylish apartment with wonderful views across camps bay. Quiet and peaceful during the day and night and lovely sunset views. The apartment is clean and spacious and had everything we needed. Jono was an excellent host  good communication with check in and possible activities. Would recommend and certainly stay again.
933618,518875003,2019-08-27,265929887,Avni,Jono's place is beautiful. You will enjoy your stay thoroughly. If you are travelling in winter bring warm clothes for the patio if you are used to a warmer climate. Otherwise have a blast  and enjoy your stay at jono's beautiful and thoughtfully laid out place.
933618,523761240,2019-09-04,36935606,Olivia,Logement patant  La vue est superbe  lappartement magnifique. Jono a pens  tout  il ne manque rien. Tout est de trs bonne qualit. En 20 minutes  pied  on accde  la plage de Camps Bay. Trs bon emplacement pour accder  tous les quartiers de Cape Town.
933618,527133756,2019-09-10,38018632,Tiffany,Jonos place was great Clean with a beautiful view - even more so than the photos can show He included some thoughtful touches Plus a perfect location for exploring CT. Highly recommend booking here
933618,533104189,2019-09-21,95359355,Ariam,We enjoyed every minute of our stay. The place is clean  comfortable and has a breathtaking view. Half the time we didnt feel like leaving the house because the pool area gave us a perfect view of the sunset. We would definitely stay with Jono again.
933618,537210537,2019-09-28,259754088,Svetlana,Everything was perfect Welcome bottle of champagne  juice and milk was attached. I would be back again Strongly recommend
933618,540911628,2019-10-04,272776438,Carolyn,Location was excellent  short walk to beach. Studio was beautiful  so clean and all  amenities included. The views were out of this world. It was the perfect end to our trip to SA  and Jono was such a lovely helpful host.
650049,543136140,2019-10-07,230904686,Connor,I had the most amazing stay at Claire's apartment. It was incredibly clean  everything I needed was there  Claire was very helpful  the housekeeper was very nice and everything worked and made my stay one to remember. I will definitely be back
650049,552218820,2019-10-21,70890267,Sarah,Incredible 
650049,555841386,2019-10-28,259880778,Daniel,Lovely appartment in a great location. Everything we needed to make our stay in Cape Town perfect.
650049,560242099,2019-11-06,306688810,Roelof,Amazing Place. So peacfully. Well equipped. Stunning View of Table Mountain.
650049,561297677,2019-11-09,308057901,Nasiphi,Great loft apartment. Clean with special touches.
650049,562711282,2019-11-11,49119971,Lionel,Great place. Great location. Attentive host. Amazing views. Nough said
650049,563814589,2019-11-14,196214083,Eben,This was my third stay in this apartment. It's a beauty. I'll be back.
650049,564192376,2019-11-15,295398027,Ryan,We enjoyed every aspect of our stay.  Claires spot is idealic. Perfectly situated in town  beautiful  thoughtfully decorated with GREAT care  detail to making the stay a very pleasant experience. Claire has taken a lot of time to make sure that her guests have ample opportunity and information to experience the beauty of the City and the Cape. We will definitely be returning as Claires place really does feel like a home away from home. And the view is out of this world gorgeous. What a gem.
650049,569315063,2019-11-26,1028110,Jacob,The loft was very comfortable and walking distance to lots of things
650049,578628171,2019-12-18,49777569,Munier,Claire was a super host and the apartment was just what we needed while staying in Cape Town. So central and easily located with beautiful views of table mountain. Definitely recommended.
650049,583060876,2019-12-28,271179629,Alyson,This is a gorgeous apartment with a view that will make your stay in Cape Town that much more unforgettable I was very impressed with how easy check in was and the host was very accommodating to late check ins which was a necessity for me
650049,590971856,2020-01-10,153669241,Stelio,Although we had already arrived at 10am  Claire let us store our luggage in the apartment. The apartment was very clean  big and comfortable. We felt at home and had an ideal location and we felt safe at all times. Claire also prepared us super great information about Cape Town.
650049,604954617,2020-02-13,281781338,Sipho,Thanks for hosting me
650049,606186895,2020-02-16,61174963,Nick,Great place  Right in the city center and walking distance to a lot of attractions. Beautiful view of table mountain from the balcony. The place was super clean as well Could definitely live there if I lived in Cape Town 
650049,607077179,2020-02-17,37670936,Daoud,Location is great
650049,611848843,2020-02-28,339122909,Ipeleng,I enjoyed my stay. Will surely go back again.
650049,623229836,2020-04-27,208261618,Jason,Claires apartment was a fantastic find and timely one. We moved in to the apartment before the Covid19 lockdown and spent a month in this wonderful place. It was comfortable  well-furnished  well-decorated and truly felt like a home away from home. The place offers an incredible view of Table Mountain every day  which can be seen both from the balcony or even from inside the apartment with its majestic windows which go from floor to ceiling. Claire was kind  friendly and reachable right from day one. We were welcomed into the apartment by a complimentary bottle of wine  which was very much appreciated Claire is a true Super-Host of a Luxe apartment The location was perfect  especially in lockdown  as we were just across the street from a grocery store  just a few minutes walk from the local mall and in an area with lots of shops and restaurants. The amenities in the apartment and in the building are wonderful additions e.g. washerdryer in the apartment  swimming pool  recycling bins  etc. With the security guard station always staffed  the apartment building is safe as well as comfortable. We will definitely look to stay here again when we return to Cape Town and will hopefully be able to enjoy more of the amenities and local treats without restrictions of a lockdown lol Thanks again Claire
650049,655339693,2020-08-23,195560676,Chris,We had a lovely time at Claires place Perfect location  amazing view 
650049,667012716,2020-09-22,33232388,Tasneem,Stayed at Claire's place for a month while working remotely  and it was absolutely perfect. The Wi-Fi remained connected for the entire period  and the apartment is within walking distance to at least 5 of Cape Town's best coffee spots  and I have to mention that the view from the balcony is breathtaking. The apartment is also equipped with all the necessary amenities for a long-term stay. Claire is a friendly and responsive host  and I can highly recommend this place as a great home away from home.
650049,669505170,2020-09-30,262572197,Abigail,This is the perfect place for a get away or work and even long stays   great apartment and everything you need is there.
650049,704991326,2020-10-30,361150760,Mbali,The place is convenient and close to all popular spots  malls  beach   freeway. The parking bay is very narrow  needs a smaller car.
650049,746034344,2021-04-05,15835740,Michael,Centrally located with a beautiful view of the Table mountain. We loved hanging out on the balcony. Loved the double tall windows that made the place bright and spacious. The home had all of the essentials and felt secure. The host was super helpful and was very pleasant to communicate with.
650049,751448436,2021-04-24,22444063,Marcie,I enjoyed my stay here It has a beautiful view of Table Mountain  especially from the balcony. The floor-to-ceiling windows make it a bright space. And for those working while traveling  it has a proper office chair.
650049,396786944668238734,2021-07-01,143594572,Vanessa,Maybe my most favourite stay in an airbnb ever. The  important  is incredible with a fantastic view  and was such a lovely host. I would recommend this place to anyone with our a heartbeat
650049,475101074307495906,2021-10-17,425342456,Andreas,Amazing Apartment. Awesome Loft and great location. Would always come back here.
